5.69186787985e-05 8.24300481768e-05 9.378610479e-05 5.66805949878e-05 8.59662444826e-05 9.007925463e-05 0
4.59797577962e-05 6.74073469082e-05 7.54884424358e-05 4.56693905664e-05 7.01305432789e-05 7.24887529412e-05 1
3.88942534217e-05 5.78951258771e-05 6.34476771785e-05 3.85252241592e-05 6.00897545755e-05 6.09018983447e-05 2
3.40781962524e-05 5.15741893794e-05 5.51328189562e-05 3.36623784377e-05 5.34080386429e-05 5.28924627785e-05 3
3.06515643643e-05 4.71698920652e-05 4.91238402348e-05 3.01983849462e-05 4.87460558282e-05 4.70985401079e-05 4
2.81128176453e-05 4.39654694064e-05 4.46039259937e-05 2.76294482446e-05 4.53500771799e-05 4.27363105092e-05 5
2.61666913484e-05 4.15456371661e-05 4.10881694072e-05 2.5658496859e-05 4.27829450739e-05 3.93401820787e-05 6
2.4632770937e-05 3.96611824518e-05 3.82780956676e-05 2.41037615773e-05 4.07820055351e-05 3.66234075669e-05 7
2.33963816508e-05 3.81567121785e-05 3.59827561663e-05 2.28495857691e-05 3.91832851243e-05 3.44024500515e-05 8
2.23817175986e-05 3.69314564994e-05 3.40751669616e-05 2.18194630811e-05 3.78803318774e-05 3.2555204867e-05 9
2.15367824577e-05 3.59175352018e-05 3.24677070647e-05 2.09608993748e-05 3.6801372244e-05 3.09973907463e-05 10
2.08247061391e-05 3.50675868204e-05 3.10978472266e-05 2.02366688341e-05 3.5896293265e-05 2.9668845991e-05 11
2.02185766629e-05 3.43475152167e-05 2.99196207462e-05 1.96196019328e-05 3.5128999724e-05 2.85253336168e-05 12
1.96982594915e-05 3.37320987226e-05 2.88983618516e-05 1.90893739981e-05 3.447278143e-05 2.75334835814e-05 13
1.92483729157e-05 3.32022432287e-05 2.80073532748e-05 1.86304594791e-05 3.39074115625e-05 2.66675691939e-05 14
1.88569567412e-05 3.27432068671e-05 2.72256215261e-05 1.82307863231e-05 3.34172695782e-05 2.59073868045e-05 15
1.85145700484e-05 3.23434164827e-05 2.65364428185e-05 1.7880824112e-05 3.29900890262e-05 2.52368189635e-05 16
1.82136629086e-05 3.19936557199e-05 2.59263022974e-05 1.75729493272e-05 3.26160982379e-05 2.46428336828e-05 17
1.79481282998e-05 3.16864935359e-05 2.53841509139e-05 1.73009929408e-05 3.22874154216e-05 2.41147700725e-05 18
1.77129758621e-05 3.14158727264e-05 2.49008631473e-05 1.70599112581e-05 3.19976131654e-05 2.3643817205e-05 19
1.75040901004e-05 3.11768077625e-05 2.44688337182e-05 1.68455421443e-05 3.17413986948e-05 2.32226266592e-05 20
1.7318048417e-05 3.09651590807e-05 2.40816726938e-05 1.66544216977e-05 3.15143750858e-05 2.28450196601e-05 21
1.71519823491e-05 3.07774619754e-05 2.37339716617e-05 1.6483644534e-05 3.1312860279e-05 2.25057625118e-05 22
1.70034705269e-05 3.06107952065e-05 2.34211221557e-05 1.63307560598e-05 3.11337481203e-05 2.22003922178e-05 23
1.68704552571e-05 3.04626789613e-05 2.31391730965e-05 1.61936685485e-05 3.09744004498e-05 2.19250795573e-05 24
1.67511769215e-05 3.03309948167e-05 2.28847177618e-05 1.60705951493e-05 3.08325624497e-05 2.16765204986e-05 25
1.66441219563e-05 3.02139223912e-05 2.26548033724e-05 1.59599975579e-05 3.07062956321e-05 2.145184931e-05 26
1.65479812863e-05 3.01098887968e-05 2.24468581844e-05 1.58605441952e-05 3.05939243494e-05 2.12485684612e-05 27
1.64616168743e-05 3.00175279979e-05 2.22586322573e-05 1.57710765407e-05 3.04939927716e-05 2.10644916423e-05 28
1.63840346195e-05 2.99356479093e-05 2.20881489998e-05 1.5690581844e-05 3.0405230038e-05 2.08976971195e-05 29
1.63143622621e-05 2.98632035807e-05 2.19336652724e-05 1.56181708622e-05 3.03265218395e-05 2.07464893009e-05 30
1.62518312556e-05 2.97992752082e-05 2.17936383349e-05 1.55530595839e-05 3.02568871014e-05 2.06093668697e-05 31
1.61957618094e-05 2.97430499946e-05 2.16666983025e-05 1.54945541364e-05 3.01954587349e-05 2.04849962084e-05 32
1.61455504754e-05 2.96938071009e-05 2.15516250677e-05 1.54420382499e-05 3.01414676574e-05 2.03721891109e-05 33
1.610065979e-05 2.96509050935e-05 2.14473288585e-05 1.53949627872e-05 3.00942294529e-05 2.0269883991e-05 34
1.60606095847e-05 2.96137714169e-05 2.13528337793e-05 1.53528369514e-05 3.00531331782e-05 2.01771299598e-05 35
1.60249696583e-05 2.95818935224e-05 2.12672638074e-05 1.53152208655e-05 3.00176319222e-05 2.00930732673e-05 36
1.59933535671e-05 2.95548113525e-05 2.11898308247e-05 1.5281719276e-05 2.99872348035e-05 2.0016945705e-05 37
1.59654133366e-05 2.95321109464e-05 2.11198243436e-05 1.52519761869e-05 2.99615001566e-05 1.99480546411e-05 38
1.59408349362e-05 2.95134189719e-05 2.10566026481e-05 1.52256702629e-05 2.99400297025e-05 1.98857744238e-05 39
1.59193343904e-05 2.94983980306e-05 2.09995851265e-05 1.52025108753e-05 2.99224635408e-05 1.9829538934e-05 40
1.59006544211e-05 2.94867426085e-05 2.09482456078e-05 1.51822346856e-05 2.99084758276e-05 1.97788351089e-05 41
1.58845615373e-05 2.94781755697e-05 2.09021065505e-05 1.51646026807e-05 2.98977710322e-05 1.97331972912e-05 42
1.58708435019e-05 2.94724451078e-05 2.08607339558e-05 1.51493975909e-05 2.98900806812e-05 1.96922022792e-05 43
1.58593071179e-05 2.94693220857e-05 2.08237329007e-05 1.51364216316e-05 2.98851605153e-05 1.96554649782e-05 44
1.58497762877e-05 2.94685977049e-05 2.07907436025e-05 1.51254945222e-05 2.98827879996e-05 1.96226345678e-05 45
1.58420903047e-05 2.94700814582e-05 2.0761437942e-05 1.51164517407e-05 2.9882760134e-05 1.95933911139e-05 46
1.58361023447e-05 2.94735993233e-05 2.0735516382e-05 1.51091429822e-05 2.98848915226e-05 1.95674425652e-05 47
1.58316781308e-05 2.94789921652e-05 2.07127052289e-05 1.51034307931e-05 2.98890126654e-05 1.95445220834e-05 48
1.58286947455e-05 2.94861143187e-05 2.06927541943e-05 1.50991893562e-05 2.98949684424e-05 1.95243856649e-05 49
1.5827039574e-05 2.94948323277e-05 2.06754342169e-05 1.50963034088e-05 2.99026167652e-05 1.95068100164e-05 50
1.58266093599e-05 2.95050238193e-05 2.06605355134e-05 1.5094667276e-05 2.99118273737e-05 1.94915906526e-05 51
1.58273093588e-05 2.95165764979e-05 2.06478658302e-05 1.50941840037e-05 2.992248076e-05 1.94785401908e-05 52
1.58290525801e-05 2.95293872428e-05 2.06372488723e-05 1.5094764582e-05 2.99344672037e-05 1.94674868175e-05 53
1.58317591034e-05 2.95433612977e-05 2.06285228888e-05 1.50963272445e-05 2.99476859052e-05 1.94582729074e-05 54
1.58353554639e-05 2.95584115402e-05 2.06215393972e-05 1.50987968386e-05 2.99620442054e-05 1.94507537786e-05 55
1.5839774096e-05 2.9574457824e-05 2.061616203e-05 1.5102104255e-05 2.99774568815e-05 1.94447965667e-05 56
1.58449528312e-05 2.95914263824e-05 2.06122654924e-05 1.51061859129e-05 2.99938455114e-05 1.94402792069e-05 57
1.58508344418e-05 2.96092492907e-05 2.06097346164e-05 1.51109832924e-05 3.00111378971e-05 1.94370895114e-05 58
1.58573662281e-05 2.96278639759e-05 2.06084635032e-05 1.51164425114e-05 3.0029267543e-05 1.94351243316e-05 59
1.58644996424e-05 2.96472127738e-05 2.0608354744e-05 1.51225139393e-05 3.00481731815e-05 1.94342887981e-05 60
