1.47807477013e-06 7.64884660297e-07 2.42380817584e-05 1.65189349857e-06 8.58306896497e-07 2.42151934179e-05 0
1.52423212185e-06 7.88856675991e-07 2.49502181122e-05 1.70338378523e-06 8.85166632025e-07 2.49262022934e-05 1
1.57197705237e-06 8.13658124069e-07 2.56845531053e-05 1.75664056616e-06 9.12953898531e-07 2.56593534314e-05 2
1.62137220388e-06 8.39322054673e-07 2.64418467762e-05 1.81173331211e-06 9.41705566168e-07 2.64154039539e-05 3
1.67248320274e-06 8.65883129474e-07 2.72228889564e-05 1.86873478408e-06 9.71460294601e-07 2.71951406094e-05 4
1.72537886861e-06 8.93377750498e-07 2.80285006964e-05 1.92772125773e-06 1.00225867238e-06 2.79993811842e-05 5
1.78013147784e-06 9.21844236598e-07 2.88595358153e-05 1.988772801e-06 1.03414340488e-06 2.88289760317e-05 6
1.83681713515e-06 9.51323100838e-07 2.97168826319e-05 2.05197365624e-06 1.06715960418e-06 2.96848097723e-05 7
1.89551637881e-06 9.81857552894e-07 3.06014660102e-05 2.11741284479e-06 1.10135530513e-06 3.05678032824e-05 8
1.95631531165e-06 1.01349451767e-06 3.15142500175e-05 2.18518526965e-06 1.13678249893e-06 3.14789162388e-05 9
2.01930794479e-06 1.04628685568e-06 3.24562418904e-05 2.25539396318e-06 1.17349937014e-06 3.24191508361e-05 10
2.08460137234e-06 1.08029840168e-06 3.34284989345e-05 2.32815500338e-06 1.21157535363e-06 3.33895581259e-05 11
2.15232759447e-06 1.11561563699e-06 3.4432142186e-05 2.40360869233e-06 1.25110282743e-06 3.439125038e-05 12
2.22267100019e-06 1.15237500439e-06 3.5468385858e-05 2.48194547871e-06 1.2922244507e-06 3.54254274996e-05 13
2.29593279022e-06 1.19082714298e-06 3.65386038634e-05 2.56346665415e-06 1.3351974245e-06 3.6493436399e-05 14
2.37268260219e-06 1.2314883017e-06 3.76444836912e-05 2.64872713014e-06 1.38054493509e-06 3.75969080559e-05 15
2.45411606533e-06 1.27549765435e-06 3.87883863767e-05 2.73887204001e-06 1.42941350264e-06 3.87380777768e-05 16
